% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jan 20 2025, 18:48
% Dimension:          3
% Nodes:              200
% Expressions:        1
% Description:        Potenziale elettrico
% Length unit:        mm
% x                       y                        z                        V (V)
-4.16                     6.928203230275509        18.84                    27.477147382253033
-3.778                    6.928203230275509        18.622                   27.444737162163968
-4.215                    6.928203230275509        18.534                   27.309693074705347
-3.802                    6.928203230275509        18.644                   27.44849620528476
-4.094                    6.928203230275509        18.584                   27.342725337571697
-3.985                    6.928203230275509        18.843                   27.492655413547386
-3.801                    6.928203230275509        18.452                   27.34610968499254
-3.855                    6.928203230275509        18.527                   27.36773599189293
-3.761                    6.928203230275509        18.521000000000004       27.39627228070865
-3.9230000000000005       6.928203230275509        18.772000000000002       27.47601364785351
-4.043                    6.928203230275509        18.674                   27.393637454000036
-4.192                    6.928203230275509        18.432000000000002       27.256834451635545
-4.075                    6.928203230275509        18.473                   27.284612880813945
-4.186                    6.928203230275509        18.645                   27.37052115439671
-4.074                    6.928203230275509        18.468000000000004       27.282012690777357
-4.009                    6.928203230275509        18.716                   27.41803441560683
-4.038                    6.928203230275509        18.618                   27.363828606808454
-4.021                    6.928203230275509        18.839                   27.484060133635634
-3.995                    6.928203230275509        18.571                   27.342358010745116
-4.04                     6.928203230275509        18.831                   27.478707252934772
-3.901                    6.928203230275509        18.687                   27.437723194473175
-3.9180000000000006       6.928203230275509        18.49                    27.32627540303512
-4.086                    6.928203230275509        18.532                   27.31540147674857
-4.17                     6.928203230275509        18.533                   27.311544486717942
-4.12                     6.928203230275509        18.694                   27.40035738959165
-3.761                    6.928203230275509        18.598                   27.437524638040486
-4.238                    6.928203230275509        18.754000000000005       27.42632153900965
-3.78                     6.928203230275509        18.493                   27.374982635969467
-4.182                    6.928203230275509        18.726                   27.41428761235915
-3.893                    6.928203230275509        18.763                   27.481606959865328
-3.881                    6.928203230275509        18.764                   27.486314125788766
-4.204                    6.928203230275509        18.835                   27.472007057769133
-4.102                    6.928203230275509        18.747                   27.42989558508514
-3.899                    6.928203230275509        18.55                    27.36486588951901
-3.862                    6.928203230275509        18.879000000000005       27.55551180171923
-4.104                    6.928203230275509        18.893                   27.509039574402912
-4.174                    6.928203230275509        18.711                   27.40663354083402
-3.765                    6.928203230275509        18.726                   27.505242986981578
-3.794                    6.928203230275509        18.66                    27.45981941641062
-4.09                     6.928203230275509        18.596                   27.34934938987072
-4.213000000000001        6.928203230275509        18.765                   27.4336396987255
-3.853                    6.928203230275509        18.790000000000003       27.510097598286894
-3.9659999999999997       6.928203230275509        18.605                   27.370842469124945
-4.236                    6.928203230275509        18.777                   27.438840591659353
-4.238                    6.928203230275509        18.447                   27.26233504679643
-4.026                    6.928203230275509        18.765                   27.443634079864612
-3.8040000000000003       6.928203230275509        18.809                   27.537178124850612
-3.829                    6.928203230275509        18.825                   27.537378020027365
-4.162                    6.928203230275509        18.425                   27.254704825493196
-4.169                    6.928203230275509        18.573                   27.332912430091973
-4.067                    6.928203230275509        18.461                   27.278661040656463
-3.807                    6.928203230275509        18.636                   27.442498180806158
-4.136                    6.928203230275509        18.771                   27.441061189461777
-3.932                    6.928203230275509        18.699                   27.4333658289637
-3.92                     6.928203230275509        18.654                   27.413321572186803
-3.892                    6.928203230275509        18.47                    27.324654349284973
-3.9859999999999998       6.928203230275509        18.603                   27.36268111731317
-3.799                    6.928203230275509        18.473                   27.357952185539425
-3.776                    6.928203230275509        18.826000000000004       27.555911025623367
-3.892                    6.928203230275509        18.522000000000002       27.352340714332776
-4.214                    6.928203230275509        18.877                   27.494269697412964
-4.109                    6.928203230275509        18.619                   27.360665626650793
-4.117                    6.928203230275509        18.474                   27.282975197660406
-3.8510000000000004       6.928203230275509        18.504                   27.356834625613384
-4.072                    6.928203230275509        18.547                   27.324118589598307
-3.865                    6.928203230275509        18.769                   27.494558599741048
-4.038                    6.928203230275509        18.649                   27.380459671263445
-3.9589999999999996       6.928203230275509        18.814                   27.486128320429486
-4.062                    6.928203230275509        18.741                   27.428765642693573
-3.967                    6.928203230275509        18.466                   27.296357443645967
-4.141                    6.928203230275509        18.711                   27.408397568793866
-3.781                    6.928203230275509        18.526                   27.392261825575464
-4.149                    6.928203230275509        18.459                   27.27336363477408
-4.132                    6.928203230275509        18.576                   27.336463782585607
-4.081                    6.928203230275509        18.534                   27.316725506132677
-4.063                    6.928203230275509        18.612                   27.35931825265817
