% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jan 20 2025, 18:48
% Dimension:          3
% Nodes:              400
% Expressions:        1
% Description:        Potenziale elettrico
% Length unit:        mm
% x                       y                        z                        V (V)
4.046                     6.928203230275509        10.266                   21.915709251987074
4.017                     6.928203230275509        10.351                   21.936957299738374
4.047                     6.928203230275509        10.245                   21.91059702986032
3.954                     6.928203230275509        10.372                   21.954707704628127
3.9090000000000003        6.928203230275509        10.323                   21.954583863661714
3.9440000000000004        6.928203230275509        10.44                    21.974133590796022
3.9240000000000004        6.928203230275509        10.268                   21.937228130584316
4.028                     6.928203230275509        10.356                   21.93798854715787
4.047                     6.928203230275509        10.283000000000001       21.919823633981398
4.113                     6.928203230275509        10.36                    21.93743075436547
4.1                       6.928203230275509        10.311                   21.925686574446555
4.001                     6.928203230275509        10.324                   21.930631004500295
3.9369999999999994        6.928203230275509        10.445                   21.97722804069462
4.032                     6.928203230275509        10.323                   21.929841933546143
4.071                     6.928203230275509        10.245                   21.910167220085054
3.9389999999999996        6.928203230275509        10.266                   21.93278279602296
3.954                     6.928203230275509        10.226                   21.919103637451485
4.043                     6.928203230275509        10.397                   21.94779335337827
3.889                     6.928203230275509        10.285                   21.950532215626765
4.106                     6.928203230275509        10.246                   21.909773064533702
3.915                     6.928203230275509        10.408                   21.973890486944207
3.9569999999999994        6.928203230275509        10.225                   21.918064118011557
4.01                      6.928203230275509        10.339                   21.934141767356188
4.085                     6.928203230275509        10.43                    21.955170550804034
3.91                      6.928203230275509        10.376                   21.967321276065295
4.013                     6.928203230275509        10.242                   21.910469832328268
4.104                     6.928203230275509        10.319000000000003       21.927565530678113
4.011                     6.928203230275509        10.34                    21.93436897350051
4.053                     6.928203230275509        10.371                   21.94122272149965
3.9780000000000006        6.928203230275509        10.418000000000001       21.95962016505538
4.033                     6.928203230275509        10.267                   21.916182787994956
3.975                     6.928203230275509        10.372                   21.949099034686334
4.048                     6.928203230275509        10.352                   21.936652356601638
3.9389999999999996        6.928203230275509        10.228                   21.92356396501308
4.051                     6.928203230275509        10.401                   21.94863490467792
4.0920000000000005        6.928203230275509        10.284                   21.919255344174942
3.9880000000000004        6.928203230275509        10.404                   21.95347992250645
4.025                     6.928203230275509        10.423                   21.95452256136506
4.001                     6.928203230275509        10.226                   21.90680560014624
3.94                      6.928203230275509        10.351                   21.95327075920211
4.067                     6.928203230275509        10.308                   21.925554890120292
4.086                     6.928203230275509        10.291                   21.921068232124043
4.079                     6.928203230275509        10.296                   21.922412990792477
3.967                     6.928203230275509        10.443                   21.968745625964623
3.979                     6.928203230275509        10.324                   21.93626558854544
4.106                     6.928203230275509        10.251                   21.910984922664245
4.077                     6.928203230275509        10.34                    21.933191587339685
4.042                     6.928203230275509        10.398                   21.948057393520614
3.927                     6.928203230275509        10.41                    21.971221904163002
4.084                     6.928203230275509        10.377                   21.942135252017348
3.902                     6.928203230275509        10.299                   21.95055343094958
3.974                     6.928203230275509        10.274000000000001       21.925415409643705
3.972                     6.928203230275509        10.397                   21.956051595281636
4.005                     6.928203230275509        10.244                   21.911093992110104
4.074                     6.928203230275509        10.361                   21.938390260415314
3.915                     6.928203230275509        10.258                   21.9371637092316
4.058                     6.928203230275509        10.258                   21.913552969319216
3.9830000000000005        6.928203230275509        10.257                   21.918874041056974
3.92                      6.928203230275509        10.244                   21.9324513794778
4.051                     6.928203230275509        10.317                   21.92803838985525
4.023                     6.928203230275509        10.349                   21.936361570295443
3.9909999999999997        6.928203230275509        10.355000000000002       21.940629082188853
3.9769999999999994        6.928203230275509        10.363                   21.94635326447073
4.012                     6.928203230275509        10.268                   21.916795018318123
4.075                     6.928203230275509        10.265000000000002       21.914946224322968
3.9260000000000006        6.928203230275509        10.323                   21.950113913125367
4.002                     6.928203230275509        10.327                   21.931346734943304
4.051                     6.928203230275509        10.433                   21.956527970447173
3.8980000000000006        6.928203230275509        10.241                   21.937487006525604
3.9580000000000006        6.928203230275509        10.262                   21.926768819338175
4.096                     6.928203230275509        10.274000000000001       21.91675081144192
4.042                     6.928203230275509        10.422                   21.953973117070912
3.9830000000000005        6.928203230275509        10.449                   21.9659391026215
3.9810000000000003        6.928203230275509        10.455                   21.96796256304342
3.9659999999999997        6.928203230275509        10.431                   21.96604546739011
3.9310000000000005        6.928203230275509        10.256000000000002       21.932466846840796
3.953                     6.928203230275509        10.399                   21.961617117774157
3.933                     6.928203230275509        10.345                   21.953652165613175
4.06                      6.928203230275509        10.389                   21.94551982462725
4.015                     6.928203230275509        10.368                   21.941161480759984
3.9960000000000004        6.928203230275509        10.315                   21.929496125036103
