% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jan 20 2025, 18:49
% Dimension:          3
% Nodes:              200
% Expressions:        1
% Description:        Potenziale elettrico
% Length unit:        mm
% x                       y                        z                        V (V)
4.204                     6.928203230275509        17.664                   30.983627871340943
4.017                     6.928203230275509        17.963                   31.18835179947159
3.863                     6.928203230275509        17.841                   31.16501191007214
4.129                     6.928203230275509        17.589000000000002       30.941582155074563
3.826                     6.928203230275509        17.738                   31.11320580282958
3.8580000000000005        6.928203230275509        17.578                   30.999393062481904
4.03                      6.928203230275509        17.666                   30.997113110363948
4.077                     6.928203230275509        18.022                   31.222387304942558
4.221                     6.928203230275509        18.004                   31.20022336468206
3.87                      6.928203230275509        17.598                   31.007403061280463
4.015                     6.928203230275509        17.817                   31.094418499270393
4.099                     6.928203230275509        17.72                    31.026622666786107
3.9430000000000005        6.928203230275509        17.803000000000004       31.109283889479617
3.827                     6.928203230275509        17.963                   31.257644001837644
4.219                     6.928203230275509        17.953                   31.167363958528043
4.127                     6.928203230275509        17.619                   30.960644622898258
4.197                     6.928203230275509        17.799                   31.07000873455825
4.114                     6.928203230275509        17.617                   30.96029204093861
4.162                     6.928203230275509        17.945                   31.166368065611202
3.967                     6.928203230275509        17.989                   31.219663887056022
4.063                     6.928203230275509        17.62                    30.965727305231404
4.138                     6.928203230275509        17.651                   30.980098806327586
3.992                     6.928203230275509        17.859                   31.125603122150128
3.98                      6.928203230275509        17.958                   31.19433539168609
3.767                     6.928203230275509        17.824                   31.190557764712754
4.204                     6.928203230275509        17.871                   31.11563756679847
3.875                     6.928203230275509        17.864                   31.175164935123888
3.941                     6.928203230275509        17.896                   31.16987019792862
4.219                     6.928203230275509        17.903                   31.13511805759987
4.0920000000000005        6.928203230275509        17.694                   31.01058756458642
3.802                     6.928203230275509        17.717                   31.108905333244085
3.873                     6.928203230275509        17.902                   31.200445040390207
4.147                     6.928203230275509        17.941                   31.16487145707679
4.237                     6.928203230275509        17.63                    30.959755336101395
4.101000000000001         6.928203230275509        17.814                   31.08648075216675
4.058                     6.928203230275509        17.953                   31.17899407025913
4.196                     6.928203230275509        18.012                   31.207258977395252
3.785                     6.928203230275509        18.025                   31.314004858189847
4.036                     6.928203230275509        17.684                   31.00812181702195
3.8490000000000006        6.928203230275509        17.585                   31.00726449649399
4.198                     6.928203230275509        17.837                   31.094258154007473
3.9260000000000006        6.928203230275509        17.631                   31.00644773046073
4.235                     6.928203230275509        17.743                   31.031528721263854
4.071                     6.928203230275509        17.777                   31.064924307541496
4.173000000000001         6.928203230275509        17.877                   31.121748382404157
4.236                     6.928203230275509        18.048                   31.22767753328391
4.186                     6.928203230275509        18.008                   31.205399310977807
4.116                     6.928203230275509        17.91                    31.147097730036684
3.8490000000000006        6.928203230275509        18.022                   31.287548316083427
3.997                     6.928203230275509        17.607000000000003       30.962974830249948
4.1                       6.928203230275509        17.648                   30.98086661748356
4.159                     6.928203230275509        17.666                   30.98810899478382
3.9180000000000006        6.928203230275509        17.691                   31.04766427686215
3.848                     6.928203230275509        18.027                   31.29119083634207
4.062                     6.928203230275509        17.798                   31.078981350725137
3.915                     6.928203230275509        17.622                   31.005073496978426
3.952                     6.928203230275509        17.577                   30.962050918099465
4.077                     6.928203230275509        17.814                   31.088173295329153
4.101000000000001         6.928203230275509        17.628                   30.96814809936869
3.9389999999999996        6.928203230275509        17.596                   30.97918931028733
3.8780000000000006        6.928203230275509        17.623                   31.020123087894763
4.083000000000001         6.928203230275509        17.653                   30.985216026507807
4.013                     6.928203230275509        17.771                   31.065116865542592
3.9760000000000004        6.928203230275509        17.722                   31.044364734229728
3.781                     6.928203230275509        17.989                   31.291994904959125
4.051                     6.928203230275509        17.915                   31.154935681495328
4.136                     6.928203230275509        17.607000000000003       30.952439246098766
4.097                     6.928203230275509        17.694                   31.01023779072383
3.9169999999999994        6.928203230275509        17.873                   31.16453909319948
4.099                     6.928203230275509        18.005                   31.209769715808658
3.9859999999999998        6.928203230275509        17.732000000000003       31.04671754840901
3.9510000000000005        6.928203230275509        17.611                   30.983911746305587
4.239                     6.928203230275509        18.026                   31.21315917518716
4.114                     6.928203230275509        18.031                   31.225580100809708
3.9290000000000003        6.928203230275509        18.023                   31.256922197792786
4.046                     6.928203230275509        17.999                   31.209652166976745
4.037                     6.928203230275509        17.918                   31.15785531652923
3.9160000000000004        6.928203230275509        17.718                   31.065635539749984
4.002                     6.928203230275509        17.605                   30.96042079144663
4.088                     6.928203230275509        17.711                   31.0216693775937
3.894                     6.928203230275509        17.702                   31.064055160740445
4.117                     6.928203230275509        17.871                   31.121918361436645
4.227                     6.928203230275509        17.79                    31.062076286909285
3.908                     6.928203230275509        18.021                   31.263914672088124
4.225                     6.928203230275509        17.637                   30.965042304115542
3.832                     6.928203230275509        17.764                   31.127535007123104
3.93                      6.928203230275509        17.925                   31.19295932678144
4.018                     6.928203230275509        17.747                   31.04945114527949
3.8490000000000006        6.928203230275509        17.637                   31.040162668262422
3.93                      6.928203230275509        18.026                   31.258478500915675
4.22                      6.928203230275509        17.985                   31.18798684369914
3.843                     6.928203230275509        17.612                   31.02662757064088
3.76                      6.928203230275509        17.587                   31.042091334529466
4.095                     6.928203230275509        17.875000000000004       31.12605640205278
3.9569999999999994        6.928203230275509        17.627                   30.991645315695596
4.111                     6.928203230275509        17.672                   30.99529870189935
4.212                     6.928203230275509        17.589000000000002       30.93570541238373
4.082                     6.928203230275509        18.002                   31.20903992897136
3.855                     6.928203230275509        17.749                   31.109130262867048
3.819                     6.928203230275509        17.603                   31.03007199309996
3.9900000000000007        6.928203230275509        17.817                   31.099441971854358
4.032                     6.928203230275509        17.708                   31.023647667351366
4.178                     6.928203230275509        17.635                   30.967146556706826
4.083000000000001         6.928203230275509        17.732000000000003       31.03538150872472
3.8980000000000006        6.928203230275509        17.895                   31.186182766631497
4.189                     6.928203230275509        17.887                   31.127016553130115
4.055                     6.928203230275509        17.978                   31.195394525742024
3.764                     6.928203230275509        17.959                   31.27886998889971
4.222000000000001         6.928203230275509        17.71                    31.01149433841125
4.117                     6.928203230275509        17.977                   31.19032098388398
4.239                     6.928203230275509        17.887                   31.123351601315633
3.9290000000000003        6.928203230275509        17.657                   31.021741822121555
3.794                     6.928203230275509        17.922                   31.243619268514305
3.875                     6.928203230275509        17.8                     31.134043552131637
3.877                     6.928203230275509        18.046                   31.292339788050892
4.175                     6.928203230275509        17.758                   31.04542480563535
3.816                     6.928203230275509        17.958                   31.258597697511995
3.806                     6.928203230275509        17.952                   31.25850808286696
4.042                     6.928203230275509        18.021                   31.224226765949275
3.864                     6.928203230275509        17.604                   31.013508802009174
4.065000000000001         6.928203230275509        17.766                   31.058318271829343
4.204                     6.928203230275509        17.713000000000005       31.01470110566541
4.124                     6.928203230275509        18.025                   31.22095718156898
4.187                     6.928203230275509        17.992                   31.194952092820397
3.894                     6.928203230275509        17.68                    31.050062714455052
3.836                     6.928203230275509        17.594                   31.01791822009011
4.209                     6.928203230275509        17.816                   31.08000929294117
4.211                     6.928203230275509        17.944                   31.162140431498674
3.962                     6.928203230275509        17.949                   31.19574041644074
4.098                     6.928203230275509        17.988                   31.19881358807811
3.848                     6.928203230275509        17.564                   30.994396261374575
3.823                     6.928203230275509        17.591                   31.02096834947536
3.8960000000000004        6.928203230275509        17.814                   31.134848430176277
3.9659999999999997        6.928203230275509        18.034                   31.249320964560876
4.121                     6.928203230275509        17.69                    31.006013232848257
3.767                     6.928203230275509        17.567                   31.026857346115975
4.145                     6.928203230275509        17.854                   31.108992423530154
3.7860000000000005        6.928203230275509        17.591                   31.034922304066285
4.094                     6.928203230275509        17.755                   31.049267797287474
4.114                     6.928203230275509        17.92                    31.153689996569735
4.17                      6.928203230275509        17.729                   31.027315654904193
3.9780000000000006        6.928203230275509        18.051                   31.255567042110556
3.925                     6.928203230275509        17.696000000000005       31.04808993216347
3.9490000000000003        6.928203230275509        17.64                    31.003054738341554
3.8420000000000005        6.928203230275509        17.58                    31.006785291280544
4.113                     6.928203230275509        17.973                   31.188018117556325
4.098                     6.928203230275509        17.711                   31.020969161199904
3.834                     6.928203230275509        17.728                   31.103772078349134
3.9459999999999997        6.928203230275509        17.956                   31.20666400021993
4.002                     6.928203230275509        17.883                   31.13772730401148
4.135                     6.928203230275509        17.706                   31.01518476234102
3.834                     6.928203230275509        17.93                    31.23358235179963
4.195                     6.928203230275509        17.626                   30.960249230187483
3.819                     6.928203230275509        17.638                   31.05223620007896
3.884                     6.928203230275509        18.05                    31.29221922855292
4.053                     6.928203230275509        17.749                   31.048306514927187
3.856                     6.928203230275509        17.681                   31.065406992294587
3.906                     6.928203230275509        17.652                   31.027602444094317
3.855                     6.928203230275509        17.971                   31.252077708581666
3.797                     6.928203230275509        18.009                   31.29898948206423
4.08                      6.928203230275509        17.587                   30.943729821240435
3.763                     6.928203230275509        18.01                    31.312492585577086
3.9780000000000006        6.928203230275509        17.758                   31.06652124853697
3.873                     6.928203230275509        17.996                   31.261341625854918
3.888                     6.928203230275509        18.012                   31.265900726653545
3.985                     6.928203230275509        17.857000000000003       31.127142735972594
4.12                      6.928203230275509        17.597                   30.947253869698898
3.883                     6.928203230275509        17.834                   31.15275815334192
3.9389999999999996        6.928203230275509        17.846                   31.13846874320995
4.102                     6.928203230275509        17.754                   31.048067191496823
4.021                     6.928203230275509        17.814                   31.092080475110958
3.932                     6.928203230275509        17.778                   31.097635369649247
4.071                     6.928203230275509        17.982                   31.19685172009585
4.2                       6.928203230275509        17.571000000000005       30.925236599968017
4.221                     6.928203230275509        17.778                   31.05485339731122
4.07                      6.928203230275509        17.677                   31.001330033067667
3.855                     6.928203230275509        18.035                   31.29371009921801
4.099                     6.928203230275509        17.968                   31.18578479597108
3.9310000000000005        6.928203230275509        17.866                   31.154503975642722
4.169                     6.928203230275509        17.683                   30.9981709354493
4.238                     6.928203230275509        17.859                   31.105440436526305
4.156                     6.928203230275509        17.785000000000004       31.064017052122587
4.012                     6.928203230275509        17.649                   30.98756975746123
4.106                     6.928203230275509        17.82                    31.089969892745476
4.133                     6.928203230275509        17.651                   30.980451245622426
3.928                     6.928203230275509        17.579                   30.972799967227626
3.843                     6.928203230275509        17.751                   31.115015925184647
3.77                      6.928203230275509        17.677                   31.095438525630744
4.222000000000001         6.928203230275509        17.833                   31.089944783192404
3.922                     6.928203230275509        17.98                    31.231746701100647
4.064                     6.928203230275509        17.937                   31.168224530932754
4.172                     6.928203230275509        18.019000000000002       31.2135652761673
4.118                     6.928203230275509        17.648                   30.979607144765318
4.101000000000001         6.928203230275509        17.665                   30.991562462132542
4.007000000000001         6.928203230275509        18.037000000000003       31.23710411619426
4.215                     6.928203230275509        17.79                    31.062950956021627
3.799                     6.928203230275509        17.605                   31.038893206423875
4.136                     6.928203230275509        17.853                   31.108995884080777
4.04                      6.928203230275509        17.969                   31.190622589622414
3.979                     6.928203230275509        17.875000000000004       31.14114150957814
