% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jan 20 2025, 18:48
% Dimension:          3
% Nodes:              234
% Expressions:        1
% Description:        Potenziale elettrico
% Length unit:        mm
% x                       y                        z                        V (V)
-4.026                    6.928203230275509        0.686                    20.684658592361682
-4.013                    6.928203230275509        0.714                    20.68530861396459
-4.003                    6.928203230275509        0.694                    20.68514487209392
-4.022                    6.928203230275509        0.73                     20.685429814901376
-4.008                    6.928203230275509        0.7240000000000001       20.685550454851448
-3.974                    6.928203230275509        0.695                    20.691728946816507
-3.987                    6.928203230275509        0.684                    20.688269946123633
-3.9810000000000003       6.928203230275509        0.6780000000000002       20.68969443670319
-3.9960000000000004       6.928203230275509        0.7010000000000001       20.686257077322296
-4.023                    6.928203230275509        0.728                    20.685380892372017
-3.9900000000000007       6.928203230275509        0.7150000000000001       20.688004950666308
-4.009                    6.928203230275509        0.717                    20.685420096699193
-3.9780000000000006       6.928203230275509        0.703                    20.69084692476794
-4.003                    6.928203230275509        0.718                    20.68553017998319
-4.015                    6.928203230275509        0.705                    20.685132048337724
-3.979                    6.928203230275509        0.693                    20.69043476238905
-4.026                    6.928203230275509        0.705                    20.684958892317695
-4.01                     6.928203230275509        0.723                    20.685502691434504
-3.9839999999999995       6.928203230275509        0.723                    20.689655793895835
-4.007000000000001        6.928203230275509        0.683                    20.684910276749957
-3.9780000000000006       6.928203230275509        0.693                    20.690687384702688
-3.9769999999999994       6.928203230275509        0.687                    20.690845311129383
-3.985                    6.928203230275509        0.716                    20.68928765971572
-3.995                    6.928203230275509        0.702                    20.686526851469118
-3.994                    6.928203230275509        0.679                    20.68641842769013
-3.9830000000000005       6.928203230275509        0.73                     20.690025023857835
-4.016000000000001        6.928203230275509        0.73                     20.685524236777244
-4.024                    6.928203230275509        0.725                    20.685315557622182
-3.9900000000000007       6.928203230275509        0.716                    20.68802128192184
-4.025                    6.928203230275509        0.686                    20.684674368691976
-3.995                    6.928203230275509        0.706                    20.68659106948867
-3.973                    6.928203230275509        0.718                    20.692352951359926
-3.985                    6.928203230275509        0.699                    20.68901297807351
-3.9810000000000003       6.928203230275509        0.69                     20.68988192552921
-3.982                    6.928203230275509        0.7010000000000001       20.689803870457734
-3.979                    6.928203230275509        0.705                    20.6906264608352
-4.024                    6.928203230275509        0.709                    20.68505473259182
-4.023                    6.928203230275509        0.681                    20.68462824926532
-3.9880000000000004       6.928203230275509        0.728                    20.68872586362903
-3.9700000000000006       6.928203230275509        0.679                    20.692486232545768
-4.014                    6.928203230275509        0.712                    20.685260501803707
-3.98                     6.928203230275509        0.682                    20.69000929502839
-4.013                    6.928203230275509        0.688                    20.6848942755709
-3.992                    6.928203230275509        0.7010000000000001       20.68727178510814
-3.993                    6.928203230275509        0.677                    20.68664110434321
-3.9980000000000007       6.928203230275509        0.726                    20.68615599882222
-3.9839999999999995       6.928203230275509        0.698                    20.689250062716823
-3.9810000000000003       6.928203230275509        0.7010000000000001       20.690056711132346
-4.021                    6.928203230275509        0.705                    20.685037721763702
-4.003                    6.928203230275509        0.716                    20.68549756378482
-3.992                    6.928203230275509        0.732                    20.687778630562796
-4.025                    6.928203230275509        0.712                    20.68508741151326
-4.012                    6.928203230275509        0.675                    20.684708617814117
-3.9760000000000004       6.928203230275509        0.689                    20.691129241564443
-4.009                    6.928203230275509        0.723                    20.685518349009218
-4.02                     6.928203230275509        0.691                    20.68483135667954
-3.979                    6.928203230275509        0.687                    20.690340160021705
-3.999                    6.928203230275509        0.6780000000000002       20.685133996825456
-4.011                    6.928203230275509        0.695                    20.685035633374625
-3.999                    6.928203230275509        0.703                    20.685527342122185
-4.017                    6.928203230275509        0.6920000000000001       20.684894234972347
-4.028                    6.928203230275509        0.675                    20.684456968248778
-3.995                    6.928203230275509        0.681                    20.686195767497377
-4.003                    6.928203230275509        0.696                    20.685176473877124
-4.029                    6.928203230275509        0.727                    20.685269590190543
-3.9909999999999997       6.928203230275509        0.703                    20.687557329346454
-4.014                    6.928203230275509        0.719                    20.685374392356046
-4.003                    6.928203230275509        0.728                    20.6856946442685
-3.982                    6.928203230275509        0.717                    20.69006305573708
-4.003                    6.928203230275509        0.679                    20.684910798218233
-3.9880000000000004       6.928203230275509        0.723                    20.688643030479206
-3.979                    6.928203230275509        0.674                    20.690138039829645
-4.01                     6.928203230275509        0.693                    20.685019739048403
-4.017                    6.928203230275509        0.721                    20.685360022852496
-4.013                    6.928203230275509        0.705                    20.685163425425667
-3.9900000000000007       6.928203230275509        0.703                    20.68781077651859
-4.023                    6.928203230275509        0.674                    20.6845205109128
-4.004                    6.928203230275509        0.684                    20.68497264985669
-4.013                    6.928203230275509        0.699                    20.68506767054307
-3.9769999999999994       6.928203230275509        0.694                    20.69095579251434
-4.026                    6.928203230275509        0.7010000000000001       20.684894979617578
-3.987                    6.928203230275509        0.71                     20.688683627806434
-4.012                    6.928203230275509        0.7150000000000001       20.68534054075887
-3.9769999999999994       6.928203230275509        0.7                      20.691051391359874
-4.023                    6.928203230275509        0.697                    20.68487875051006
-4.021                    6.928203230275509        0.713                    20.685166666159528
-4.026                    6.928203230275509        0.697                    20.68483143580106
-3.975                    6.928203230275509        0.718                    20.691848197050575
-4.005                    6.928203230275509        0.687                    20.68500378884205
-4.022                    6.928203230275509        0.707                    20.685054069319534
-4.004                    6.928203230275509        0.676                    20.684849011825726
-3.98                     6.928203230275509        0.7                      20.690293477671286
-4.004                    6.928203230275509        0.705                    20.685304219906023
-3.9830000000000005       6.928203230275509        0.709                    20.689679798832888
-3.98                     6.928203230275509        0.693                    20.69018207324153
-4.019                    6.928203230275509        0.684                    20.68473772476342
-4.003                    6.928203230275509        0.688                    20.685050620061663
-3.997                    6.928203230275509        0.7240000000000001       20.686376896756805
-4.008                    6.928203230275509        0.719                    20.68546840345181
-4.005                    6.928203230275509        0.7290000000000001       20.685679987895526
-3.9839999999999995       6.928203230275509        0.7290000000000001       20.68975531669141
-4.014                    6.928203230275509        0.674                    20.68466195087446
-4.012                    6.928203230275509        0.7                      20.685099246837964
-4.023                    6.928203230275509        0.688                    20.684737117321674
-4.011                    6.928203230275509        0.689                    20.684941258050838
-3.9960000000000004       6.928203230275509        0.699                    20.686225157517207
-3.9830000000000005       6.928203230275509        0.689                    20.689360479784888
-3.979                    6.928203230275509        0.706                    20.690642585790243
-4.024                    6.928203230275509        0.708                    20.685038626996608
-4.008                    6.928203230275509        0.716                    20.68541944927162
-3.98                     6.928203230275509        0.683                    20.690024886689674
-3.9760000000000004       6.928203230275509        0.711                    20.691481343529286
-4.007000000000001        6.928203230275509        0.69                     20.685019502435946
-3.987                    6.928203230275509        0.702                    20.688554678724902
-4.003                    6.928203230275509        0.726                    20.685661566972296
-4.011                    6.928203230275509        0.703                    20.685162758220052
-3.992                    6.928203230275509        0.7290000000000001       20.687728611286406
-3.997                    6.928203230275509        0.688                    20.685797434322684
-4.03                     6.928203230275509        0.733                    20.685353365260028
-3.98                     6.928203230275509        0.687                    20.6900874842328
-4.001                    6.928203230275509        0.699                    20.685255227761324
-4.027                    6.928203230275509        0.7                      20.684863270280513
