% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jan 20 2025, 18:49
% Dimension:          3
% Nodes:              200
% Expressions:        1
% Description:        Potenziale elettrico
% Length unit:        mm
% x                       y                        z                        V (V)
3.846                     6.928203230275509        14.546                   54.913546370989934
3.825                     6.928203230275509        14.495                   54.85529712481629
3.9                       6.928203230275509        14.318                   54.52576504316044
4.117                     6.928203230275509        14.604                   54.75905613496455
3.873                     6.928203230275509        14.351                   54.598386053898
3.9369999999999994        6.928203230275509        14.558                   54.85066547305291
3.814                     6.928203230275509        14.578                   54.99000967593613
4.238                     6.928203230275509        14.296                   54.20144208158575
3.9569999999999994        6.928203230275509        14.233                   54.350194738241186
4.096                     6.928203230275509        14.218                   54.2091357046841
3.9260000000000006        6.928203230275509        14.429                   54.66728119338081
3.857                     6.928203230275509        14.398                   54.68223469395443
3.781                     6.928203230275509        14.364000000000003       54.697968995753214
4.177                     6.928203230275509        14.396                   54.39893639771541
4.205                     6.928203230275509        14.480000000000002       54.49755406281777
4.015                     6.928203230275509        14.188                   54.233458406924
3.8600000000000003        6.928203230275509        14.355000000000002       54.61574501751065
3.915                     6.928203230275509        14.297                   54.48151857629112
3.9369999999999994        6.928203230275509        14.38                    54.584630267968784
3.787                     6.928203230275509        14.245                   54.51689473205284
4.141                     6.928203230275509        14.608                   54.743641772100325
4.005                     6.928203230275509        14.504                   54.70834826107688
4.116                     6.928203230275509        14.400000000000002       54.457563725819114
4.058                     6.928203230275509        14.433                   54.5564653506964
3.915                     6.928203230275509        14.557                   54.86886449927794
4.110000000000001         6.928203230275509        14.397                   54.45834162053334
3.8                       6.928203230275509        14.273                   54.546877685890884
3.9369999999999994        6.928203230275509        14.194000000000003       54.31099792036554
4.061                     6.928203230275509        14.247000000000002       54.28073166169944
4.238                     6.928203230275509        14.433                   54.39994645310938
4.081                     6.928203230275509        14.531                   54.681957944754416
4.16                      6.928203230275509        14.548                   54.63750772896325
3.997                     6.928203230275509        14.519                   54.73791650899498
4.191000000000001         6.928203230275509        14.428                   54.433571398528514
3.8690000000000007        6.928203230275509        14.229000000000001       54.42213860306052
3.848                     6.928203230275509        14.19                    54.383409173179516
4.027                     6.928203230275509        14.309                   54.400220367201534
3.953                     6.928203230275509        14.612                   54.91777157201079
3.886                     6.928203230275509        14.199                   54.363323160289035
3.764                     6.928203230275509        14.592                   55.05490214796233
3.934                     6.928203230275509        14.366                   54.566555239777465
4.078                     6.928203230275509        14.162                   54.14323675255038
4.085                     6.928203230275509        14.466                   54.581859323382055
3.8870000000000005        6.928203230275509        14.239                   54.42099786608787
4.042                     6.928203230275509        14.631                   54.86647240410365
3.968                     6.928203230275509        14.605                   54.89364188977531
4.146000000000001         6.928203230275509        14.486                   54.558107027238556
4.231000000000001         6.928203230275509        14.63                    54.695902587880724
