% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Jan 20 2025, 18:49
% Dimension:          3
% Nodes:              400
% Expressions:        1
% Description:        Potenziale elettrico
% Length unit:        mm
% x                       y                        z                        V (V)
3.892                     6.928203230275509        13.08                    101.58626817114407
4.113                     6.928203230275509        12.91                    100.76856426058389
3.902                     6.928203230275509        13.068                   101.59084763540898
3.933                     6.928203230275509        12.937                   101.72017409048024
4.078                     6.928203230275509        13.028000000000002       100.91207661568163
3.954                     6.928203230275509        12.984                   101.63945806758517
4.004                     6.928203230275509        12.964                   101.57943634835775
3.9569999999999994        6.928203230275509        12.95                    101.67709528829748
4.008                     6.928203230275509        12.944                   101.57058683691344
4.08                      6.928203230275509        12.996                   100.93449601191327
4.095                     6.928203230275509        12.989                   100.82411795419907
3.9630000000000005        6.928203230275509        12.882                   101.73711876256004
3.997                     6.928203230275509        12.966                   101.61378261886523
4.097                     6.928203230275509        12.947000000000001       100.85562803192961
3.975                     6.928203230275509        12.922                   101.68935772597492
4.011                     6.928203230275509        13.085                   101.3708086793462
3.965                     6.928203230275509        12.898                   101.72659776881223
4.001                     6.928203230275509        12.958                   101.61074798106631
4.094                     6.928203230275509        13.051                   100.7579657822693
3.93                      6.928203230275509        13.001000000000001       101.64574883807872
4.023                     6.928203230275509        12.908                   101.49014297013844
4.102                     6.928203230275509        13.094                   100.64123570912245
3.904                     6.928203230275509        12.904                   101.75992392452902
3.9050000000000002        6.928203230275509        13.008                   101.6661954135877
3.942                     6.928203230275509        13.076                   101.53427478650437
4.102                     6.928203230275509        13.033                   100.71712562812728
4.083000000000001         6.928203230275509        12.979                   100.9304962043282
4.098                     6.928203230275509        12.88                    100.91845022199604
4.073                     6.928203230275509        13.037000000000003       100.94054160604483
3.93                      6.928203230275509        13.025                   101.6151710795386
3.9960000000000004        6.928203230275509        13.056                   101.50238720632969
3.979                     6.928203230275509        12.937                   101.6676089645768
3.96                      6.928203230275509        12.909                   101.72115699655055
